Date,Id,suburb,postalCode,sellPrice,bed,bath,car,propType
2012-03-27,192915,Mount Colah,2079,520000,2.0,1,1.0,house
2012-03-19,192916,Mount Colah,2079,690000,4.0,2,2.0,house
2012-02-10,192917,Mount Colah,2079,785000,4.0,2,2.0,house
2012-02-10,192918,Mount Colah,2079,485000,3.0,2,2.0,house
2012-01-19,192919,Mount Colah,2079,620000,4.0,2,2.0,house
2011-12-05,192920,Mount Colah,2079,585000,3.0,1,1.0,house
2011-11-21,192921,Mount Colah,2079,620000,4.0,2,2.0,house
2011-10-31,192922,Mount Colah,2079,665000,4.0,3,2.0,house
2011-10-15,192923,Mount Colah,2079,552000,3.0,1,1.0,house
2011-09-23,192924,Mount Colah,2079,671000,3.0,1,1.0,house
2011-08-16,192925,Mount Colah,2079,565000,3.0,1,2.0,house
2011-08-01,192926,Mount Colah,2079,695000,4.0,2,2.0,house
2011-07-25,192927,Mount Colah,2079,670000,4.0,2,2.0,house
2011-07-08,192928,Mount Colah,2079,735000,4.0,2,1.0,house
2011-05-17,192929,Mount Colah,2079,705000,5.0,3,1.0,house
2011-02-25,192930,Mount Colah,2079,733000,4.0,2,2.0,house
2011-02-22,192931,Mount Colah,2079,575000,3.0,1,1.0,house
2010-11-13,192932,Mount Colah,2079,663000,4.0,2,2.0,house
2010-11-12,192933,Mount Colah,2079,722000,4.0,2,2.0,house
2010-10-27,192934,Mount Colah,2079,600000,3.0,1,4.0,house
2010-10-19,192935,Mount Colah,2079,734000,4.0,2,2.0,house
2010-10-01,192936,Mount Colah,2079,596000,4.0,1,1.0,house
2010-09-28,192937,Mount Colah,2079,640000,3.0,1,1.0,house
2010-09-11,192938,Mount Colah,2079,555000,3.0,1,,house
2010-09-10,192939,Mount Colah,2079,710000,4.0,2,2.0,house
2010-08-30,192940,Mount Colah,2079,695000,5.0,2,3.0,house
2010-08-27,192941,Mount Colah,2079,638000,4.0,2,3.0,house
2010-08-14,192942,Mount Colah,2079,620000,3.0,1,2.0,house
2010-08-14,192943,Mount Colah,2079,530000,2.0,1,1.0,house
2010-08-07,192944,Mount Colah,2079,623000,4.0,2,2.0,house
2010-07-29,192945,Mount Colah,2079,592000,3.0,1,1.0,house
2010-07-27,192946,Mount Colah,2079,731000,4.0,2,2.0,house
2010-07-09,192947,Mount Colah,2079,575000,3.0,2,1.0,house
2010-06-22,192948,Mount Colah,2079,595000,3.0,1,1.0,house
2010-06-09,192949,Mount Colah,2079,750000,5.0,3,2.0,house
2010-05-17,192950,Mount Colah,2079,592500,3.0,2,,house
2010-05-15,192951,Mount Colah,2079,545000,3.0,1,1.0,house
2010-05-11,192952,Mount Colah,2079,635000,3.0,2,2.0,house
2010-05-03,192953,Mount Colah,2079,568000,3.0,1,1.0,house
2010-04-23,192954,Mount Colah,2079,582000,3.0,1,2.0,house
2010-03-19,192955,Mount Colah,2079,680000,4.0,2,2.0,house
2010-03-18,192956,Mount Colah,2079,605000,3.0,1,2.0,house
2010-02-08,192957,Mount Colah,2079,780000,5.0,3,2.0,house
2010-02-05,192958,Mount Colah,2079,605000,3.0,1,1.0,house
2010-01-12,192959,Mount Colah,2079,565000,3.0,1,2.0,house
2009-12-12,192960,Mount Colah,2079,593500,4.0,2,1.0,house
2009-12-12,192961,Mount Colah,2079,585000,3.0,2,1.0,house
2009-11-06,192962,Mount Colah,2079,562500,3.0,2,2.0,house
2009-10-24,192963,Mount Colah,2079,671000,4.0,2,2.0,house
2009-10-20,192964,Mount Colah,2079,610000,4.0,1,1.0,house
2009-09-30,192965,Mount Colah,2120,585000,2.0,1,,house
2009-09-22,192966,Mount Colah,2079,610000,4.0,3,2.0,house
2009-09-18,192967,Mount Colah,2079,725000,3.0,2,2.0,house
2009-09-15,192968,Mount Colah,2079,555000,2.0,3,1.0,house
2009-08-21,192969,Mount Colah,2079,750000,5.0,3,2.0,house
2009-08-21,192970,Mount Colah,2079,542000,3.0,1,1.0,house
2009-07-24,192971,Mount Colah,2079,595000,3.0,2,1.0,house
2009-07-21,192972,Mount Colah,2079,735000,6.0,3,3.0,house
2009-05-29,192973,Mount Colah,2079,625000,3.0,2,2.0,house
2009-05-26,192974,Mount Colah,2079,560000,3.0,2,2.0,house
2009-05-07,192975,Mount Colah,2079,605500,4.0,2,2.0,house
2009-05-04,192976,Mount Colah,2079,550000,5.0,2,3.0,house
2009-04-29,192977,Mount Colah,2079,542500,4.0,2,1.0,house
2009-04-03,192978,Mount Colah,2079,535000,5.0,3,1.0,house
2009-03-30,192979,Mount Colah,2079,570000,4.0,2,2.0,house
2009-03-21,192980,Mount Colah,2079,640000,4.0,3,2.0,house
2009-03-13,192981,Mount Colah,2079,579000,3.0,2,2.0,house
2009-02-27,192982,Mount Colah,2079,368000,2.0,1,1.0,house
2009-01-05,192983,Mount Colah,2079,710000,3.0,2,2.0,house
2008-12-24,192984,Mount Colah,2079,582500,5.0,2,2.0,house
2008-12-22,192985,Mount Colah,2079,600000,2.0,1,1.0,house
2008-11-26,192986,Mount Colah,2079,800000,4.0,3,2.0,house
2008-10-31,192987,Mount Colah,2079,528000,3.0,1,2.0,house
2008-10-31,192988,Mount Colah,2079,500000,3.0,1,1.0,townhouse
2008-07-19,192989,Mount Colah,2079,510000,3.0,1,1.0,house
2008-07-05,192990,Mount Colah,2079,445000,2.0,1,,house
2008-02-22,192991,Mount Colah,2079,500000,3.0,2,1.0,house
2008-02-01,192992,Mount Colah,2079,560500,3.0,2,1.0,house
2008-01-11,192993,Mount Colah,2079,780000,5.0,3,2.0,house
2007-12-24,192994,Mount Colah,2079,553000,4.0,2,2.0,house
2007-12-08,192995,Mount Colah,2079,635000,5.0,3,2.0,house
2007-11-14,192996,Mount Colah,2079,561500,3.0,1,1.0,house
2007-09-06,192997,Mount Colah,2079,449000,2.0,2,1.0,house
2007-05-04,192998,Mount Colah,2079,572000,3.0,1,1.0,house
2007-03-14,192999,Mount Colah,2079,495000,3.0,1,2.0,house
2007-02-22,193000,Mount Colah,2079,522000,3.0,1,2.0,house
2006-12-12,193001,Mount Colah,2079,710000,4.0,2,4.0,house
2006-08-11,193002,Mount Colah,2079,785000,4.0,3,2.0,house
2006-05-27,193003,Mount Colah,2079,500000,3.0,1,,house
2006-05-02,193004,Mount Colah,2079,560000,5.0,1,1.0,house
2006-03-15,193005,Mount Colah,2079,690000,4.0,3,2.0,house
2006-01-30,193006,Mount Colah,2079,380000,2.0,1,,house
2005-11-14,193007,Mount Colah,2079,633000,4.0,2,2.0,house
2005-10-14,193008,Mount Colah,2079,660000,5.0,3,2.0,house
2005-10-11,193009,Mount Colah,2079,562000,5.0,2,2.0,house
2005-04-28,193010,Mount Colah,2079,493000,3.0,1,,house
2005-04-20,193011,Mount Colah,2079,480750,3.0,1,2.0,house
2005-03-03,193012,Mount Colah,2079,464000,3.0,1,1.0,house
2005-02-23,193013,Mount Colah,2079,500000,3.0,1,1.0,house
2004-09-09,193014,Mount Colah,2079,520000,3.0,1,2.0,house
2004-09-05,193015,Mount Colah,2079,579000,3.0,2,1.0,house
2004-05-24,193016,Mount Colah,2079,615000,3.0,2,2.0,house
2004-05-24,193017,Mount Colah,2079,534000,3.0,1,2.0,house
2004-05-11,193018,Mount Colah,2079,460000,2.0,1,,house
2004-05-07,193019,Mount Colah,2079,500000,3.0,1,1.0,house
2004-03-20,193020,Mount Colah,2079,715000,5.0,2,2.0,house
2004-03-12,193021,Mount Colah,2079,690000,3.0,1,1.0,house
2003-11-28,193022,Mount Colah,2079,530000,3.0,1,,house
2003-11-27,193023,Mount Colah,2079,530000,3.0,1,1.0,house
2003-11-11,193024,Mount Colah,2079,495000,3.0,1,1.0,house
2003-10-27,193025,Mount Colah,2079,473000,3.0,1,2.0,house
2003-10-22,193026,Mount Colah,2079,570000,3.0,1,4.0,house
2003-10-22,193027,Mount Colah,2079,476000,3.0,1,1.0,townhouse
2012-11-05,193028,Mount Colah,2079,795000,5.0,2,2.0,house
2012-09-14,193029,Mount Colah,2079,576000,3.0,2,1.0,house
2012-06-13,193030,Mount Colah,2079,660000,3.0,3,2.0,house
2012-02-27,193031,Mount Colah,2079,620000,4.0,2,2.0,house
2012-02-06,193032,Mount Colah,2079,580000,3.0,2,2.0,townhouse
2011-10-25,193033,Mount Colah,2079,695000,4.0,2,2.0,house
2011-08-29,193034,Mount Colah,2079,815000,4.0,2,2.0,house
2019-03-22,193035,Mount Colah,2079,685000,3.0,1,1.0,house
2019-03-08,193036,Mount Colah,2079,1100000,4.0,3,6.0,house
2018-12-21,193037,Mount Colah,2079,962500,4.0,2,3.0,house
2018-12-19,193038,Mount Colah,2079,910000,4.0,2,2.0,house
2018-12-12,193039,Mount Colah,2079,850000,3.0,2,2.0,townhouse
2018-12-08,193040,Mount Colah,2079,953000,3.0,2,3.0,house
2018-12-07,193041,Mount Colah,2079,920000,3.0,1,2.0,house
2018-10-08,193042,Mount Colah,2079,800000,3.0,1,1.0,house
2018-10-02,193043,Mount Colah,2079,825000,3.0,1,2.0,house
2018-09-24,193044,Mount Colah,2079,875000,2.0,1,2.0,house
2018-08-14,193045,Mount Colah,2079,1150000,5.0,2,4.0,house
2018-08-03,193046,Mount Colah,2079,1050000,3.0,2,2.0,house
2018-08-01,193047,Mount Colah,2079,1425000,5.0,2,2.0,house
2018-06-13,193048,Mount Colah,2079,950000,5.0,5,2.0,house
2018-06-06,193049,Mount Colah,2079,2900000,3.0,1,,house
2018-05-17,193050,Mount Colah,2079,950000,4.0,2,1.0,house
2018-04-09,193051,Mount Colah,2079,1065000,5.0,2,2.0,house
2018-02-19,193052,Mount Colah,2079,1130000,4.0,2,2.0,house
2017-12-24,193053,Mount Colah,2079,887000,4.0,2,1.0,house
2017-12-22,193054,Mount Colah,2079,1180000,5.0,2,4.0,house
2017-12-11,193055,Mount Colah,2079,1270000,5.0,2,2.0,house
2017-11-09,193056,Mount Colah,2079,1140000,4.0,2,2.0,house
2017-09-13,193057,Mount Colah,2079,1300000,5.0,2,3.0,house
2017-09-13,193058,Mount Colah,2079,950000,3.0,1,1.0,house
2017-09-01,193059,Mount Colah,2079,935000,3.0,2,2.0,house
2017-08-14,193060,Mount Colah,2079,1265000,3.0,1,2.0,house
2017-07-06,193061,Mount Colah,2079,1005000,3.0,1,2.0,house
2017-07-01,193062,Mount Colah,2079,1250000,4.0,3,3.0,house
2017-06-13,193063,Mount Colah,2079,967500,3.0,1,1.0,house
2017-04-19,193064,Mount Colah,2079,1370000,5.0,3,2.0,house
2017-02-20,193065,Mount Colah,2079,1220000,5.0,3,3.0,house
2016-12-16,193066,Mount Colah,2079,1250000,4.0,2,2.0,house
2016-12-01,193067,Mount Colah,2079,1070000,4.0,2,2.0,house
2016-11-19,193068,Mount Colah,2079,1260000,4.0,3,1.0,house
2016-11-17,193069,Mount Colah,2079,1100000,3.0,1,2.0,house
2016-09-30,193070,Mount Colah,2079,1045000,4.0,2,2.0,house
2016-08-31,193071,Mount Colah,2079,1370000,5.0,3,2.0,house
2016-08-31,193072,Mount Colah,2079,1250000,3.0,2,2.0,house
2016-08-10,193073,Mount Colah,2079,1085000,4.0,3,2.0,house
2016-07-28,193074,Mount Colah,2079,1260000,3.0,1,1.0,house
2016-07-28,193075,Mount Colah,2079,1250000,4.0,2,1.0,house
2016-07-22,193076,Mount Colah,2079,1000000,3.0,1,3.0,house
2016-06-24,193077,Mount Colah,2079,1195000,5.0,3,2.0,house
2016-06-20,193078,Mount Colah,2079,860000,3.0,2,1.0,house
2016-04-29,193079,Mount Colah,2079,1070000,4.0,2,2.0,house
2016-04-22,193080,Mount Colah,2079,1120000,4.0,2,2.0,house
2016-04-20,193081,Mount Colah,2079,807000,3.0,2,2.0,townhouse
2016-04-01,193082,Mount Colah,2079,1070000,4.0,2,3.0,house
2016-03-10,193083,Mount Colah,2079,960000,4.0,3,1.0,house
2016-03-02,193084,Mount Colah,2079,895000,5.0,3,5.0,house
2015-12-17,193085,Mount Colah,2079,822500,3.0,1,2.0,house
2015-12-16,193086,Mount Colah,2079,805000,3.0,1,1.0,house
2015-12-14,193087,Mount Colah,2079,1210000,4.0,2,3.0,house
2015-11-24,193088,Mount Colah,2079,812000,3.0,1,2.0,house
2015-11-19,193089,Mount Colah,2079,780000,3.0,1,2.0,house
2015-10-10,193090,Mount Colah,2079,1000000,3.0,2,2.0,house
2015-09-29,193091,Mount Colah,2079,1181000,4.0,3,4.0,house
2015-09-03,193092,Mount Colah,2079,1012000,3.0,2,1.0,house
2015-08-21,193093,Mount Colah,2079,1100000,5.0,2,4.0,house
2015-04-09,193094,Mount Colah,2079,775000,4.0,2,1.0,house
2015-02-12,193095,Mount Colah,2079,923000,4.0,3,2.0,house
2015-02-05,193096,Mount Colah,2079,990000,5.0,3,2.0,house
2015-02-02,193097,Mount Colah,2079,851000,3.0,2,2.0,house
2014-12-16,193098,Mount Colah,2079,878000,4.0,2,4.0,house
2014-12-16,193099,Mount Colah,2079,825000,3.0,2,3.0,house
2014-12-06,193100,Mount Colah,2079,1508000,5.0,3,3.0,house
2014-11-27,193101,Mount Colah,2079,925000,4.0,3,2.0,house
2014-11-24,193102,Mount Colah,2079,848000,4.0,2,1.0,house
2014-11-14,193103,Mount Colah,2079,960000,4.0,2,2.0,house
2014-10-31,193104,Mount Colah,2079,830000,3.0,2,2.0,house
2014-10-15,193105,Mount Colah,2079,826500,3.0,1,2.0,house
2014-10-02,193106,Mount Colah,2079,880000,3.0,2,2.0,house
2014-09-26,193107,Mount Colah,2079,927500,5.0,2,3.0,house
2014-09-26,193108,Mount Colah,2079,830000,3.0,1,2.0,house
2014-08-27,193109,Mount Colah,2079,900000,4.0,2,2.0,house
2014-08-13,193110,Mount Colah,2079,920000,3.0,2,2.0,house
2014-08-11,193111,Mount Colah,2079,746000,3.0,1,2.0,house
2014-07-15,193112,Mount Colah,2079,739000,3.0,1,1.0,house
2014-06-26,193113,Mount Colah,2079,815000,4.0,2,2.0,house
2014-06-12,193114,Mount Colah,2079,835000,4.0,1,1.0,house
2014-04-24,193115,Mount Colah,2079,875000,4.0,2,1.0,house
2014-03-09,193116,Mount Colah,2079,1140000,5.0,2,2.0,house
2014-03-04,193117,Mount Colah,2079,888000,4.0,2,2.0,house
2014-02-27,193118,Mount Colah,2079,861000,4.0,2,2.0,house
2014-02-22,193119,Mount Colah,2079,720000,3.0,2,2.0,house
2014-02-22,193120,Mount Colah,2079,655000,3.0,1,1.0,house
2014-02-22,193121,Mount Colah,2079,275000,1.0,1,1.0,house
2014-02-19,193122,Mount Colah,2079,773000,3.0,1,1.0,house
2014-01-28,193123,Mount Colah,2079,850000,4.0,2,1.0,house
2014-01-24,193124,Mount Colah,2079,960000,5.0,3,4.0,house
2013-12-21,193125,Mount Colah,2079,606000,3.0,2,1.0,duplex/semi-detached
2013-12-07,193126,Mount Colah,2079,971000,4.0,3,2.0,house
2013-12-03,193127,Mount Colah,2079,628000,2.0,1,1.0,house
2013-11-27,193128,Mount Colah,2079,1005000,5.0,2,2.0,house
2013-11-25,193129,Mount Colah,2079,795000,4.0,1,1.0,house
2013-11-18,193130,Mount Colah,2079,675000,3.0,1,1.0,house
2013-11-13,193131,Mount Colah,2079,855000,5.0,3,3.0,house
2013-10-25,193132,Mount Colah,2079,768000,4.0,2,2.0,house
2013-10-16,193133,Mount Colah,2079,810000,5.0,3,2.0,house
2013-10-09,193134,Mount Colah,2079,880000,5.0,3,2.0,house
2013-09-22,193135,Mount Colah,2079,696800,3.0,1,1.0,house
2013-09-11,193136,Mount Colah,2079,712500,3.0,1,2.0,house
2013-09-09,193137,Mount Colah,2079,780000,4.0,2,2.0,house
2013-09-09,193138,Mount Colah,2079,737000,3.0,2,2.0,house
2013-09-03,193139,Mount Colah,2079,700000,4.0,1,2.0,house
2013-08-30,193140,Mount Colah,2079,620000,3.0,1,2.0,house
2013-08-30,193141,Mount Colah,2079,490000,3.0,1,,house
2013-08-10,193142,Mount Colah,2079,790000,3.0,1,1.0,house
2013-07-11,193143,Mount Colah,2079,576000,3.0,1,2.0,house
2013-06-26,193144,Mount Colah,2079,765000,5.0,2,3.0,house
2013-06-25,193145,Mount Colah,2079,680000,3.0,2,3.0,house
2013-06-16,193146,Mount Colah,2079,650000,3.0,2,2.0,house
2013-05-09,193147,Mount Colah,2079,685000,4.0,3,2.0,house
2013-05-04,193148,Mount Colah,2079,640000,4.0,2,2.0,house
2013-05-02,193149,Mount Colah,2079,680000,3.0,2,1.0,house
2013-04-19,193150,Mount Colah,2079,615000,3.0,1,1.0,house
2013-04-11,193151,Mount Colah,2079,636000,3.0,1,2.0,house
2013-03-21,193152,Mount Colah,2079,550000,3.0,1,1.0,house
2013-03-12,193153,Mount Colah,2079,681000,4.0,3,2.0,house
2013-02-22,193154,Mount Colah,2079,590000,3.0,1,1.0,house
2013-02-15,193155,Mount Colah,2079,637000,4.0,2,2.0,house
2013-02-11,193156,Mount Colah,2079,650000,5.0,2,1.0,house
2013-01-30,193157,Mount Colah,2079,625000,3.0,2,2.0,duplex/semi-detached
2013-01-26,193158,Mount Colah,2079,612000,3.0,1,1.0,townhouse
2012-12-14,193159,Mount Colah,2079,557000,2.0,1,1.0,house
2012-12-08,193160,Mount Colah,2079,570000,3.0,1,2.0,house
2012-12-03,193161,Mount Colah,2079,625000,3.0,2,2.0,house
2012-12-01,193162,Mount Colah,2079,616000,3.0,1,,house
2012-11-29,193163,Mount Colah,2079,773000,4.0,2,2.0,house
2012-11-24,193164,Mount Colah,2079,615000,3.0,1,1.0,house
2012-11-22,193165,Mount Colah,2079,620000,3.0,2,2.0,house
2012-11-22,193166,Mount Colah,2079,610000,3.0,2,2.0,house
2012-11-02,193167,Mount Colah,2079,685000,4.0,2,1.0,house
2012-10-12,193168,Mount Colah,2079,575000,3.0,1,1.0,house
2012-10-09,193169,Mount Colah,2079,950000,5.0,4,2.0,house
2012-10-05,193170,Mount Colah,2079,560000,3.0,2,1.0,house
2012-09-28,193171,Mount Colah,2079,768000,5.0,2,2.0,house
2012-09-22,193172,Mount Colah,2079,710000,4.0,2,2.0,house
2012-09-19,193173,Mount Colah,2079,706000,4.0,2,2.0,house
2012-09-18,193174,Mount Colah,2079,642500,5.0,2,2.0,house
2012-09-16,193175,Mount Colah,2079,780000,4.0,2,2.0,house
2012-09-07,193176,Mount Colah,2079,665000,4.0,2,2.0,house
2012-09-06,193177,Mount Colah,2079,637500,3.0,1,1.0,house
2012-09-03,193178,Mount Colah,2079,624000,3.0,1,1.0,house
2012-08-27,193179,Mount Colah,2079,700000,4.0,3,3.0,house
2012-08-25,193180,Mount Colah,2079,660000,4.0,2,3.0,house
2012-08-24,193181,Mount Colah,2079,628500,4.0,2,2.0,house
2012-08-10,193182,Mount Colah,2079,615000,3.0,1,1.0,house
2012-08-10,193183,Mount Colah,2079,570000,4.0,1,2.0,house
2012-08-09,193184,Mount Colah,2079,850000,7.0,3,2.0,house
2012-08-06,193185,Mount Colah,2079,560000,3.0,2,1.0,house
2012-08-03,193186,Mount Colah,2079,675000,3.0,2,2.0,house
2012-07-31,193187,Mount Colah,2079,755000,4.0,2,2.0,house
2012-07-27,193188,Mount Colah,2079,690000,4.0,2,2.0,house
2012-07-19,193189,Mount Colah,2079,660000,3.0,1,4.0,house
2012-07-13,193190,Mount Colah,2079,585000,3.0,2,2.0,duplex/semi-detached
2012-07-07,193191,Mount Colah,2079,850000,4.0,2,2.0,house
2012-05-23,193192,Mount Colah,2079,625000,3.0,1,1.0,house
2012-05-04,193193,Mount Colah,2079,565000,3.0,1,2.0,house
2012-05-03,193194,Mount Colah,2079,690000,4.0,2,2.0,house
2012-05-02,193195,Mount Colah,2079,653000,3.0,2,1.0,house
2012-04-18,193196,Mount Colah,2079,630000,4.0,2,2.0,house
2012-04-05,193197,Mount Colah,2079,690000,4.0,3,1.0,house
2012-04-04,193198,Mount Colah,2079,622500,3.0,2,1.0,house
2012-04-03,193199,Mount Colah,2079,670000,4.0,2,2.0,house
2012-03-30,193200,Mount Colah,2079,640000,4.0,2,1.0,house
2012-03-29,193201,Mount Colah,2079,640500,4.0,2,1.0,house
2012-03-28,193202,Mount Colah,2079,617000,4.0,1,,house
2012-03-24,193203,Mount Colah,2079,495000,3.0,2,2.0,townhouse
2012-02-27,193204,Mount Colah,2079,680000,3.0,2,2.0,house
2012-02-13,193205,Mount Colah,2079,785000,4.0,2,2.0,house
2012-02-01,193206,Mount Colah,2079,636000,3.0,2,1.0,house
2012-01-12,193207,Mount Colah,2079,640000,4.0,1,1.0,house
2011-12-09,193208,Mount Colah,2079,635000,3.0,1,1.0,house
2011-12-08,193209,Mount Colah,2079,902000,4.0,2,2.0,house
2011-12-04,193210,Mount Colah,2079,650000,3.0,1,1.0,house
2011-11-28,193211,Mount Colah,2079,679500,4.0,2,3.0,house
2011-11-28,193212,Mount Colah,2079,630000,4.0,2,1.0,house
2011-11-23,193213,Mount Colah,2079,660000,3.0,1,4.0,house
2011-11-23,193214,Mount Colah,2079,635500,3.0,1,1.0,house
2011-11-19,193215,Mount Colah,2079,628000,3.0,1,1.0,house
2011-11-17,193216,Mount Colah,2079,800000,4.0,2,3.0,house
2011-11-10,193217,Mount Colah,2079,700000,4.0,2,2.0,house
2011-11-10,193218,Mount Colah,2079,695000,5.0,2,1.0,house
2011-11-04,193219,Mount Colah,2079,627500,3.0,2,1.0,house
2011-11-02,193220,Mount Colah,2079,812000,4.0,3,2.0,house
2011-10-28,193221,Mount Colah,2079,583000,3.0,1,2.0,house
2011-10-27,193222,Mount Colah,2079,580000,3.0,1,1.0,house
2011-10-25,193223,Mount Colah,2079,585000,3.0,1,1.0,house
2011-10-22,193224,Mount Colah,2079,715000,5.0,3,4.0,house
2011-10-18,193225,Mount Colah,2079,685000,4.0,2,2.0,house
2011-09-12,193226,Mount Colah,2079,560000,3.0,2,2.0,duplex/semi-detached
2011-09-07,193227,Mount Colah,2079,825000,5.0,3,2.0,house
2011-08-29,193228,Mount Colah,2079,620138,3.0,1,1.0,house
2011-08-18,193229,Mount Colah,2079,861000,5.0,3,2.0,house
2011-08-12,193230,Mount Colah,2079,685000,4.0,2,1.0,house
2011-08-02,193231,Mount Colah,2079,520000,3.0,1,1.0,house
2011-07-22,193232,Mount Colah,2079,720000,4.0,2,1.0,house
2011-07-04,193233,Mount Colah,2079,603000,4.0,2,2.0,house
2011-07-01,193234,Mount Colah,2079,620000,3.0,2,1.0,house
2011-06-30,193235,Mount Colah,2079,870000,5.0,2,4.0,house
2011-06-29,193236,Mount Colah,2079,710000,4.0,2,2.0,house
2011-06-24,193237,Mount Colah,2079,742000,4.0,2,1.0,house
2011-05-31,193238,Mount Colah,2079,725000,4.0,2,4.0,house
2011-05-23,193239,Mount Colah,2079,560000,3.0,1,1.0,house
2011-05-19,193240,Mount Colah,2079,628800,3.0,2,2.0,house
2011-05-16,193241,Mount Colah,2079,650000,4.0,2,1.0,house
2011-05-12,193242,Mount Colah,2079,627000,3.0,2,3.0,house
2011-04-29,193243,Mount Colah,2079,516000,3.0,1,1.0,townhouse
2011-04-27,193244,Mount Colah,2079,695000,4.0,2,2.0,house
2011-04-27,193245,Mount Colah,2079,568000,3.0,1,2.0,house
2011-04-15,193246,Mount Colah,2079,860000,4.0,2,2.0,house
2011-04-14,193247,Mount Colah,2079,690000,4.0,3,2.0,house
2011-04-01,193248,Mount Colah,2079,765000,4.0,2,1.0,house
2011-03-25,193249,Mount Colah,2079,715000,3.0,1,1.0,house
2011-03-25,193250,Mount Colah,2079,695000,3.0,1,2.0,house
2011-03-24,193251,Mount Colah,2079,690000,3.0,1,2.0,house
2011-03-22,193252,Mount Colah,2079,790000,5.0,2,1.0,house
2011-03-21,193253,Mount Colah,2079,438000,2.0,1,2.0,house
2011-03-18,193254,Mount Colah,2079,762000,4.0,2,2.0,house
2011-03-18,193255,Mount Colah,2079,580000,4.0,2,2.0,house
2011-03-16,193256,Mount Colah,2079,610000,4.0,2,2.0,house
2011-03-16,193257,Mount Colah,2079,505000,4.0,2,3.0,house
2011-03-15,193258,Mount Colah,2079,585000,3.0,1,1.0,house
2011-03-11,193259,Mount Colah,2079,745000,4.0,2,2.0,house
2011-03-02,193260,Mount Colah,2079,560000,3.0,1,1.0,house
2011-02-22,193261,Mount Colah,2079,630000,3.0,1,1.0,house
2011-02-05,193262,Mount Colah,2079,565000,3.0,2,1.0,duplex/semi-detached
2011-01-25,193263,Mount Colah,2079,626000,3.0,1,1.0,house
2011-01-21,193264,Mount Colah,2079,618000,4.0,2,1.0,house
2011-01-06,193265,Mount Colah,2079,538000,3.0,1,3.0,house
2010-12-20,193266,Mount Colah,2079,550000,3.0,2,2.0,house
2010-12-10,193267,Mount Colah,2079,805000,4.0,2,2.0,house
2010-10-25,193268,Mount Colah,2079,610000,3.0,1,1.0,house
2010-10-02,193269,Mount Colah,2079,772000,4.0,2,1.0,house
2010-09-29,193270,Mount Colah,2079,580000,3.0,1,1.0,house
2010-09-20,193271,Mount Colah,2079,713000,4.0,3,2.0,house
2010-09-20,193272,Mount Colah,2079,555000,3.0,1,1.0,house
2010-09-20,193273,Mount Colah,2079,550000,3.0,2,1.0,house
2010-07-21,193274,Mount Colah,2079,710000,4.0,2,2.0,house
2010-07-16,193275,Mount Colah,2079,551000,3.0,2,,house
2010-06-25,193276,Mount Colah,2079,625000,4.0,2,2.0,house
2010-06-15,193277,Mount Colah,2079,650000,3.0,2,1.0,house
2010-06-08,193278,Mount Colah,2079,580000,3.0,1,2.0,house
2010-06-04,193279,Mount Colah,2079,730000,4.0,2,2.0,house
2010-05-14,193280,Mount Colah,2079,700000,3.0,1,2.0,house
2010-04-13,193281,Mount Colah,2079,770000,5.0,3,2.0,house
2010-04-01,193282,Mount Colah,2079,715000,4.0,2,2.0,house
2010-03-26,193283,Mount Colah,2079,585000,3.0,2,2.0,house
2010-03-07,193284,Mount Colah,2079,460000,3.0,1,1.0,house
2010-03-03,193285,Mount Colah,2079,735000,4.0,2,2.0,house
2010-03-01,193286,Mount Colah,2079,577500,3.0,1,2.0,house
2010-02-08,193287,Mount Colah,2079,535000,3.0,1,1.0,house
2010-01-27,193288,Mount Colah,2079,725000,4.0,2,2.0,house
2010-01-27,193289,Mount Colah,2079,575000,4.0,3,2.0,house
2010-01-07,193290,Mount Colah,2079,625000,4.0,2,2.0,house
2009-12-21,193291,Mount Colah,2079,542000,3.0,1,2.0,house
2009-12-14,193292,Mount Colah,2079,630000,3.0,2,2.0,townhouse
2009-12-04,193293,Mount Colah,2079,605000,3.0,2,2.0,house
2009-12-01,193294,Mount Colah,2079,620000,4.0,2,2.0,house
2009-11-12,193295,Mount Colah,2079,658000,4.0,2,1.0,house
2009-11-05,193296,Mount Colah,2079,585000,3.0,2,1.0,house
2009-10-24,193297,Mount Colah,2079,830000,4.0,4,2.0,house
2009-10-09,193298,Mount Colah,2079,675000,4.0,2,1.0,house
2009-10-01,193299,Mount Colah,2079,567500,3.0,2,1.0,house
2009-09-29,193300,Mount Colah,2079,560000,4.0,2,1.0,house
2009-09-14,193301,Mount Colah,2079,578000,5.0,2,1.0,house
2009-09-07,193302,Mount Colah,2079,750000,5.0,3,2.0,house
2009-07-31,193303,Mount Colah,2079,624000,3.0,2,,house
2009-07-27,193304,Mount Colah,2079,651000,3.0,1,2.0,house
2009-07-13,193305,Mount Colah,2079,600000,3.0,3,2.0,house
2009-07-06,193306,Mount Colah,2079,515000,3.0,2,2.0,townhouse
2009-06-30,193307,Mount Colah,2079,505000,3.0,1,2.0,house
2009-06-25,193308,Mount Colah,2079,470000,3.0,1,3.0,house
2009-06-12,193309,Mount Colah,2079,700000,3.0,2,2.0,house
2009-06-04,193310,Mount Colah,2079,610000,5.0,2,2.0,house
2009-06-03,193311,Mount Colah,2079,505000,3.0,1,,house
